iteration,energy
0,7.693433473840093
1,7.15461463020744
2,6.672596216937866
3,6.239017548885706
4,5.846957022767281
5,5.490632934759264
6,5.165183672895964
7,4.866500608087125
8,4.591097571093496
9,4.336006787084949
10,4.098694622525632
11,3.87699259367022
12,3.669040393401981
13,3.4732385427917385
14,3.2882088488143713
15,3.112761254143143
16,2.945865959391393
17,2.786629918865632
18,2.634276980305751
19,2.4881310716363445
20,2.347601943030347
21,2.2121730571962943
22,2.081391289438537
23,1.9548581551357707
24,1.8322223284054002
25,1.713173253829048
26,1.5974356847288491
27,1.484765007801145
28,1.374943235884467
29,1.26777556902578
30,1.1630874394297088
31,1.060721968832822
32,0.9605377777494768
33,0.862407095226337
34,0.7662141254979886
35,0.6718536344881569
36,0.5792297246418163
37,0.48825477126392136
38,0.398848497513993
39,0.3109371685749953
40,0.22445288837391741
41,0.1393329846588085
42,0.05551947030007387
43,-0.02704142956249811
44,-0.10839969341283284
45,-0.18860186990705774
46,-0.2676914016101779
47,-0.3457089115302694
48,-0.4226924572725179
49,-0.49867775696269856
50,-0.5736983905153286
51,-0.6477859793305845
52,-0.7209703470835713
53,-0.7932796639096453
54,-0.8647405759807936
55,-0.9353783222033139
56,-1.005216839539642
57,-1.0742788582616751
58,-1.1425859882746892
59,-1.21015879750603
60,-1.2770168832276536
61,-1.343178937073731
62,-1.4086628044211142
63,-1.473485538719617
64,-1.5376634512888936
65,-1.6012121570380962
66,-1.6641466165112158
67,-1.7264811746152195
68,-1.7882295963476302
69,-1.8494050998053844
70,-1.9100203867255636
71,-1.970087670782195
72,-2.0296187038391915
73,-2.0886248003388266
74,-2.1471168599868515
75,-2.205105388878886
76,-2.2626005191987075
77,-2.319612027605959
78,-2.3761493524197905
79,-2.4322216096946567
80,-2.4878376082758153
81,-2.543005863913659
82,-2.5977346125092216
83,-2.6520318225566095
84,-2.7059052068422327
85,-2.7593622334558177
86,-2.8124101361631593
87,-2.865055924186617
88,-2.917306391435427
89,-2.969168125224373
90,-3.020647514516485
91,-3.071750757722249
92,-3.122483870085479
93,-3.172852690683576
94,-3.2228628890676543
95,-3.2725199715662026
96,-3.3218292872740767
97,-3.3707960337469656
98,-3.4194252624200514
99,-3.4677218837679677
100,-3.5156906722224672
