iteration,energy
0,4.8999999999999995
1,4.87849358387499
2,4.857142169436675
3,4.835944230147817
4,4.814898258711329
5,4.794002766771254
6,4.77325628461911
7,4.752657360905517
8,4.732204562357006
9,4.711896473497878
10,4.6917316963770475
11,4.67170885029975
12,4.651826571564027
13,4.632083513201877
14,4.612478344725013
15,4.593009751875101
16,4.5736764363784115
17,4.554477115704792
18,4.535410522830879
19,4.5164754060074594
20,4.49767052853092
21,4.478994668518651
22,4.4604466186884295
23,4.442025186141578
24,4.423729192149932
25,4.405557471946487
26,4.387508874519661
27,4.369582262411123
28,4.351776511517096
29,4.334090510893075
30,4.316523162561907
31,4.299073381325152
32,4.281740094577662
33,4.264522242125349
34,4.247418776006015
35,4.2304286603132715
36,4.213550871023411
37,4.19678439582523
38,4.180128233952712
39,4.163581396020542
40,4.1471429038623935
41,4.130811790371904
42,4.1145870993463545
43,4.098467885332925
44,4.082453213477556
45,4.066542159376279
46,4.050733808929075
47,4.035027258196111
48,4.01942161325638
49,4.0039159900686725
50,3.9885095143348357
51,3.973201321365305
52,3.957990555946804
53,3.942876372212253
54,3.9278579335127906
55,3.9129344122918686
56,3.898104989961432
57,3.883368856780081
58,3.868725211733229
59,3.8541732624151965
60,3.839712224913202
61,3.825341323693239
62,3.8110597914877786
63,3.7968668691852816
64,3.7827618057214725
65,3.7687438579723684
66,3.7548122906490025
67,3.7409663761938265
68,3.7272053946787604
69,3.71352863370487
70,3.699935388303614
71,3.686424960839664
72,3.6729966609152536
73,3.6596498052760276
74,3.64638371771838
75,3.63319772899823
76,3.620091176741235
77,3.6070634053543955
78,3.5941137659390425
79,3.581241616205173
80,3.5684463203871144
81,3.5557272491604905
82,3.5430837795604755
83,3.5305152949012957
84,3.51802118469698
85,3.5056008445833156
86,3.49325367624101
87,3.480979087320007
88,3.4687764913649732
89,3.4566453077419106
90,3.444584961565882
91,3.432594883629823
92,3.420674510334445
93,3.408823283619178
94,3.3970406508941635
95,3.3853260649732575
96,3.373678984008043
97,3.3620988714228237
98,3.3505851958505897
99,3.3391374310699327
100,3.327755055942896
101,3.316437554353746
102,3.3051844151486427
103,3.293995132076214
104,3.282869203728976
105,3.2718061334856383
106,3.260805429454249
107,3.2498666044161446
108,3.238989175770755
109,3.2281726654811767
110,3.2174166000205555
111,3.206720510319236
112,3.1960839317126726
113,3.1855064038900927
114,3.1749874708439014
115,3.164526680819797
116,3.154123586267621
117,3.143777743792881
118,3.133488714108995
119,3.1232560619901815
120,3.1130793562250405
121,3.102958169570779
122,3.0928920787080814
123,3.082880664196618
124,3.0729235104311763
125,3.0630202055983986
126,3.0531703416341403
127,3.043373514181394
128,3.0336293225488355
129,3.023937369669901
130,3.014297262062469
131,3.0047086097890663
132,2.99517102641765
133,2.985684128982897
134,2.9762475379480455
135,2.966860877167254
136,2.9575237738484614
137,2.9482358585167634
138,2.9389967649782753
139,2.9298061302844984
140,2.9206635946971393
141,2.911568801653437
142,2.9025213977319244
143,2.893521032618667
144,2.8845673590739422
145,2.8756600328993653
146,2.8667987129054513
147,2.857983060879611
148,2.8492127415545574
149,2.8404874225771435
150,2.831806774477598
151,2.8231704706391723
152,2.814578187268172
153,2.806029603364402
154,2.7975244006919646
155,2.7890622637504685
156,2.7806428797465825
157,2.7722659385659782
158,2.7639311327456197
159,2.755638157446416
160,2.7473867104262184
161,2.739176492013171
162,2.731007205079388
163,2.722878555014983
164,2.714790249702408
165,2.706741999491128
166,2.6987335171726192
167,2.690764517955667
168,2.682834719441985
169,2.6749438416021376
170,2.667091606751762
171,2.6592777395280773
172,2.6515019668667072
173,2.6437640179787625
174,2.6360636243282234
175,2.628400519609598
176,2.6207744397258548
177,2.613185122766619
178,2.605632308986644
179,2.598115740784542
180,2.5906351626817643
181,2.5831903213018603
182,2.575780965349952
183,2.568406845592493
184,2.5610677148372387
185,2.5537633279134773
186,2.5464934416524927
187,2.5392578148682574
188,2.5320562083383504
189,2.5248883847851133
190,2.517754108857026
191,2.5106531471102893
192,2.5035852679906445
193,2.4965502418153913
194,2.489547840755621
195,2.4825778388186626
196,2.4756400118307194
197,2.4687341374197267
198,2.461859994998387
199,2.4550173657474206
200,2.4482060325989936
201,2.4414257802203463
202,2.4346763949976076
203,2.4279576650197865
204,2.4212693800629608
205,2.4146113315746307
206,2.407983312658259
207,2.401385118057985
208,2.3948165441435054
209,2.3882773888951347
210,2.3817674518890235
211,2.375286534282551
212,2.36883443879987
213,2.3624109697176285
214,2.3560159328508306
215,2.3496491355388733
216,2.3433103866317206
217,2.336999496476245
218,2.3307162769027063
219,2.3244605412113852
220,2.3182321041593665
221,2.312030781947455
222,2.3058563922072466
223,2.2997087539883334
224,2.293587687745644
225,2.287493015326928
226,2.2814245599603695
227,2.275382146242339
228,2.2693656001252696
229,2.263374748905664
230,2.2574094212122406
231,2.2514694469941885
232,2.2455546575095613
233,2.2396648853137804
234,2.233799964248275
235,2.227959729429229
236,2.2221440172364497
237,2.216352665302359
238,2.210585512501088
239,2.204842398937699
240,2.1991231659375057
241,2.1934276560355164
242,2.187755712965976
243,2.182107181652026
244,2.1764819081954605
245,2.1708797398665958
246,2.165300525094241
247,2.1597441134557687
248,2.154210355667288
249,2.1486991035739225
250,2.143210210140179
251,2.1377435294404177
252,2.1322989166494213
253,2.1268762280330527
254,2.1214753209390116
255,2.1160960537876807
256,2.110738286063068
257,2.1054018783038315
258,2.100086692094405
259,2.094792590056198
260,2.0895194358388918
261,2.084267094111825
262,2.079035430555451
263,2.073824311852894
264,2.0686336056815726
265,2.063463180704926
266,2.058312906564197
267,2.053182653870315
268,2.048072294195846
269,2.0429817000670294
270,2.0379107449558793
271,2.0328593032723803
272,2.0278272503567383
273,2.0228144624717252
274,2.01782081679508
275,2.0128461914119975
276,2.007890465307675
277,2.0029535183599405
278,1.9980352313319492
279,1.9931354858649433
280,1.9882541644710876
281,1.9833911505263677
282,1.97854632826356
283,1.973719582765263
284,1.968910799956998
285,1.9641198666003716
286,1.9593466702863025
287,1.9545910994283155
288,1.949853043255892
289,1.9451323918078869
290,1.9404290359260021
291,1.9357428672483281
292,1.9310737782029364
293,1.9264216620015349
294,1.9217864126331852
295,1.9171679248580702
296,1.9125660942013252
297,1.9079808169469226
298,1.903411990131614
299,1.8988595115389215
300,1.8943232796931966
301,1.8898031938537185
302,1.885299154008854
303,1.880811060870269
304,1.8763388158671945
305,1.8718823211407363
306,1.8674414795382446
307,1.86301619460773
308,1.8586063705923306
309,1.8542119124248264
310,1.8498327257222082
311,1.8454687167802866
312,1.8411197925683567
313,1.8367858607239067
314,1.8324668295473705
315,1.8281626079969358
316,1.8238731056833848
317,1.8195982328649951
318,1.8153379004424721
319,1.8110920199539355
320,1.8068605035699448
321,1.8026432640885686
322,1.7984402149305003
323,1.7942512701342144
324,1.7900763443511623
325,1.7859153528410137
326,1.7817682114669375
327,1.7776348366909265
328,1.7735151455691545
329,1.7694090557473876
330,1.7653164854564165
331,1.7612373535075478
332,1.7571715792881168
333,1.7531190827570526
334,1.7490797844404709
335,1.745053605427309
336,1.7410404673650004
337,1.7370402924551813
338,1.7330530034494382
339,1.7290785236450865
340,1.7251167768809896
341,1.7211676875334128
342,1.7172311805119114
343,1.713307181255248
344,1.7093956157273578
345,1.705496410413334
346,1.701609492315457
347,1.6977347889492487
348,1.6938722283395642
349,1.6900217390167203
350,1.6861832500126481
351,1.6823566908570822
352,1.6785419915737823
353,1.674739082676785
354,1.6709478951666876
355,1.6671683605269603
356,1.6634004107202927
357,1.6596439781849663
358,1.6558989958312638
359,1.652165397037898
360,1.6484431156484833
361,1.6447320859680217
362,1.641032242759427
363,1.6373435212400798
364,1.6336658570784015
365,1.6299991863904617
366,1.6263434457366168
367,1.6226985721181688
368,1.6190645029740576
369,1.615441176177575
370,1.6118285300331092
371,1.6082265032729193
372,1.60463503505392
373,1.601054064954519
374,1.597483532971453
375,1.5939233795166656
376,1.5903735454142087
377,1.5868339718971607
378,1.583304600604582
379,1.5797853735784824
380,1.5762762332608224
381,1.572777122490533
382,1.569287984500565
383,1.5658087629149546
384,1.562339401745919
385,1.5588798453909707
386,1.5554300386300606
387,1.5519899266227364
388,1.54855945490533
389,1.5451385693881625
390,1.5417272163527787
391,1.5383253424491925
392,1.534932894693167
393,1.5315498204635047
394,1.5281760674993647
395,1.5248115838976062
396,1.5214563181101401
397,1.5181102189413158
398,1.5147732355453143
399,1.5114453174235785
400,1.508126414422246
401,1.5048164767296193
402,1.50151545487364
403,1.4982232997193954
404,1.4949399624666366
405,1.4916653946473226
406,1.4883995481231762
407,1.485142375083267
408,1.4818938280416079
409,1.4786538598347692
410,1.47542242361952
411,1.4721994728704764
412,1.4689849613777788
413,1.4657788432447763
414,1.4625810728857422
415,1.4593916050235949
416,1.4562103946876448
417,1.4530373972113533
418,1.449872568230116
419,1.4467158636790511
420,1.443567239790821
421,1.4404266530934604
422,1.4372940604082178
423,1.4341694188474243
424,1.431052685812375
425,1.4279438189912195
426,1.4248427763568798
427,1.4217495161649771
428,1.4186639969517774
429,1.4155861775321497
430,1.4125160169975464
431,1.4094534747139915
432,1.4063985103200878
433,1.4033510837250456
434,1.4003111551067096
435,1.3972786849096224
436,1.3942536338430842
437,1.3912359628792417
438,1.388225633251179
439,1.3852226064510347
440,1.3822268442281251
441,1.3792383085870834
442,1.3762569617860203
443,1.373282766334684
444,1.3703156849926503
445,1.3673556807675136
446,1.364402716913103
447,1.3614567569276987
448,1.3585177645522764
449,1.3555857037687522
450,1.3526605387982513
451,1.3497422340993819
452,1.3468307543665266
453,1.343926064528146
454,1.3410281297450901
455,1.3381369154089366
456,1.3352523871403235
457,1.3323745107873064
458,1.3295032524237238
459,1.3266385783475783
460,1.3237804550794223
461,1.3209288493607674
462,1.3180837281524957
463,1.315245058633284
464,1.3124128081980513
465,1.3095869444563992
466,1.3067674352310825
467,1.303954248556478
468,1.3011473526770714
469,1.2983467160459503
470,1.2955523073233217
471,1.292764095375018
472,1.2899820492710405
473,1.2872061382840885
474,1.2844363318881187
475,1.2816725997569085
476,1.2789149117626235
477,1.2761632379744081
478,1.2734175486569785
479,1.2706778142692265
480,1.2679440054628375
481,1.2652160930809133
482,1.2624940481566147
483,1.2597778419118009
484,1.257067445755692
485,1.2543628312835298
486,1.2516639702752619
487,1.24897083469422
488,1.246283396685822
489,1.2436016285762752
490,1.240925502871293
491,1.2382549922548183
492,1.2355900695877604
493,1.2329307079067364
494,1.230276880422825
495,1.2276285605203305
496,1.224985721755554
497,1.2223483378555717
498,1.2197163827170285
499,1.2170898304049327
500,1.2144686551514652
501,1.211852831354799
502,1.2092423335779179
503,1.2066371365474575
504,1.204037215152542
505,1.2014425444436374
506,1.1988530996314124
507,1.1962688560856025
508,1.193689789333891
509,1.1911158750607895
510,1.188547089106533
511,1.185983407465978
512,1.1834248062875181
513,1.1808712618719917
514,1.1783227506716136
515,1.1757792492889068
516,1.1732407344756417
517,1.170707183131785
518,1.1681785723044578
519,1.165654879186897
520,1.1631360811174274
521,1.1606221555784424
522,1.1581130801953914
523,1.155608832735768
524,1.1531093911081183
525,1.1506147333610444
526,1.1481248376822255
527,1.1456396823974349
528,1.1431592459695765
529,1.1406835069977181
530,1.1382124442161372
531,1.1357460364933731
532,1.1332842628312825
533,1.1308271023641099
534,1.1283745343575549
535,1.125926538207853
536,1.1234830934408613
537,1.121044179711153
538,1.118609776801109
539,1.1161798646200336
540,1.113754423203257
541,1.1113334327112634
542,1.1089168734288057
543,1.1065047257640441
544,1.104096970247681
545,1.1016935875321057
546,1.0992945583905447
547,1.0968998637162162
548,1.0945094845214955
549,1.092123401937082
550,1.0897415972111735
551,1.0873640517086456
552,1.0849907469102444
553,1.08262166441177
554,1.080256785923283
555,1.0778960932683024
556,1.0755395683830193
557,1.0731871933155133
558,1.0708389502249707
559,1.0684948213809118
560,1.0661547891624281
561,1.0638188360574157
562,1.0614869446618207
563,1.0591590976788885
564,1.0568352779184182
565,1.0545154682960243
566,1.0521996518323993
567,1.0498878116525856
568,1.0475799309852534
569,1.0452759931619797
570,1.0429759816165358
571,1.0406798798841792
572,1.0383876716009477
573,1.0360993405029655
574,1.0338148704257493
575,1.0315342453035148
576,1.0292574491685014
