iteration,energy
0,12.819403918124815
1,-2.5995257079899234
2,-8.727881505068293
3,-11.667837323877134
4,-13.23484168988389
5,-14.127951144698175
6,-14.660642714892411
7,-14.988821549336535
8,-15.195812824405971
9,-15.328613582208341
10,-15.414851087829783
11,-15.471301287053166
12,-15.508416156422111
13,-15.532842459227453
14,-15.548876748639554
15,-15.55933257356097
16,-15.566071057285832
17,-15.570332742404961
18,-15.572949021774576
19,-15.574478966078727
20,-15.575299037150897
21,-15.575662554303324
22,-15.575739466989354
23,-15.575643150039813
24,-15.575448559670882
25,-15.57520458881466
26,-15.57494249994511
27,-15.574681690122235
28,-15.574433633378064
29,-15.574204573634383
30,-15.573997359145558
31,-15.573812686426493
32,-15.573649937974707
33,-15.573507740903489
34,-15.57338433430828
35,-15.573277806091863
36,-15.573186241229884
37,-15.573107810466286
38,-15.573040819408916
39,-15.572983731732222
40,-15.572935175845394
41,-15.572893941366825
42,-15.572858969660476
43,-15.572829341248442
44,-15.572804261926638
45,-15.572783048736401
46,-15.572765116489187
47,-15.572749965235925
48,-15.572737168874346
49,-15.572726364956662
50,-15.572717245681265
51,-15.57270955000471
52,-15.572703056784388
53,-15.57269757885171
54,-15.572692957912619
55,-15.572689060176995
56,-15.572685772623284
57,-15.572682999814962
58,-15.572680661191901
59,-15.572678688770347
60,-15.572677025192283
61,-15.572675622073051
62,-15.5726744386032
63,-15.57267344036578
64,-15.57267259833743
65,-15.572671888044162
66,-15.572671288849087
67,-15.572670783350919
68,-15.572670356876882
69,-15.572669997054586
70,-15.572669693451246
71,-15.57266943726938
72,-15.57266922109014
73,-15.572669038657189
74,-15.57266888469415
75,-15.572668754750875
76,-15.572668645074083
77,-15.572668552497841
78,-15.572668474351625
79,-15.572668408382683
80,-15.572668352690439
81,-15.572668305671543
82,-15.572668265973133
83,-15.572668232453776
84,-15.572668204150206
