iteration,energy
0,9.411791570361371
1,-55.319758633320674
2,-129.93283976230248
3,-214.0994137926284
4,-305.00148029000604
5,-396.5566325745581
6,-480.08102795369985
7,-547.2100291314949
8,-593.8031597310201
9,-621.5627662686595
10,-635.8939076684429
11,-642.441708106999
12,-645.1604054913196
13,-646.2135827665386
14,-646.6029533716218
15,-646.742828672973
16,-646.7923536922826
17,-646.8098680443787
18,-646.8161600617124
19,-646.8185189408028
20,-646.8194816786829
21,-646.8199315669744
22,-646.8201793342535
23,-646.8203373220593
24,-646.8204485520411
25,-646.8205312902942
26,-646.820594540523
27,-646.820643524737
28,-646.8206816961118
29,-646.8207115339916
30,-646.8207348981614
31,-646.8207532137914
32,-646.8207675841196
33,-646.8207788673686
34,-646.8207877328433
35,-646.8207947032809
36,-646.8208001873638
37,-646.820804504854
38,-646.8208079061205
39,-646.8208105873321
40,-646.8208127022864
41,-646.8208143716441
42,-646.8208156901286
43,-646.8208167321494
44,-646.820817556195
45,-646.8208182082724
46,-646.8208187245899
47,-646.820819133663
48,-646.8208194579677
49,-646.820819715225
50,-646.8208199194183
51,-646.8208200815905
52,-646.8208202104644
53,-646.8208203129361
54,-646.8208203944629
55,-646.8208204593609
56,-646.8208205110519
57,-646.8208205522461
58,-646.820820585093
59,-646.8208206112981
60,-646.8208206322153
61,-646.82082064892
62,-646.8208206622679
63,-646.8208206729397
64,-646.8208206814746
65,-646.8208206883044
66,-646.8208206937734
67,-646.8208206981539
68,-646.8208207016642
69,-646.8208207044778
70,-646.8208207067347
71,-646.8208207085463
72,-646.8208207099999
73,-646.8208207111678
74,-646.820820712106
75,-646.8208207128611
76,-646.8208207134671
77,-646.8208207139544
78,-646.8208207143468
79,-646.8208207146639
80,-646.8208207149188
81,-646.8208207151226
82,-646.8208207152877
